# {"t_start": 1768293732.4314985, "env_id": "PctContinuous-v0"} 
r,l,t
4.618203,54,12049.88588
2.44126,28,12064.400655
4.630029,54,12092.416307
4.349279,55,12118.222904
5.072373,55,12145.410841
2.9099,41,12165.400444
3.795707,46,12188.82066
5.582881,72,12224.496707
4.690087,56,12250.593897
4.063807,45,12273.413568
4.836502,68,12306.333758
3.127266,38,12324.523905
2.637362,34,12341.507148
4.659665,62,12371.280345
3.619768,41,12392.413979
3.863468,48,12416.40329
3.271568,34,12433.213381
3.387251,45,12454.167169
4.268242,45,12476.004613
4.071512,49,12500.689045
4.102004,46,12523.206432
4.378274,43,12543.713611
4.583398,58,12571.791339
4.299124,60,12601.223605
2.783854,36,12618.602401
4.877383,63,12649.71539
5.343893,66,12679.610677
4.266196,54,12706.915579
5.180117,56,12734.180823
4.565207,56,12760.593345
3.990449,59,12792.09776
4.909247,62,12822.897508
2.733646,41,12843.726448
4.081237,42,12864.520214
4.816372,58,12893.513026
4.701489,54,12917.893327
5.057103,73,12954.702781
4.623502,45,12977.098759
4.912764,58,13006.100888
1.221066,14,13013.608514
1.957844,18,13022.222599
4.764934,68,13056.422355
4.602278,52,13081.332307
3.948927,54,13109.602724
1.576151,22,13120.506218
3.946718,48,13145.706961
3.504809,42,13166.894151
4.816218,63,13199.989626
5.125153,57,13228.161086
3.49441,53,13256.108418
3.876982,45,13279.489733
4.173734,50,13304.711123
4.610909,49,13331.506097
3.933562,46,13355.101195
3.374096,43,13376.7923
4.343494,48,13401.929654
3.790392,52,13427.721793
5.26218,64,13459.900401
4.348406,57,13490.026492
1.053314,18,13499.498764
3.70833,41,13519.893953
4.330731,61,13549.801062
4.07714,54,13577.629113
3.116397,40,13597.191978
4.506883,59,13627.024873
4.558311,53,13653.514552
5.362921,58,13682.305637
3.591471,38,13701.177571
5.232995,72,13739.514389
3.25579,30,13754.092938
3.913748,46,13775.932255
4.696725,50,13800.489975
3.358568,33,13816.504127
5.27122,65,13850.314624
4.825624,66,13884.008858
4.195281,61,13915.350417
2.236125,30,13930.413343
4.409597,55,13957.103228
4.537391,57,13985.687986
3.225538,36,14003.418216
4.360137,54,14031.892396
3.534619,53,14059.852304
2.222326,27,14074.098372
2.68449,40,14093.35186
4.389432,45,14115.811613
3.53118,41,14136.238604
3.884865,44,14159.870126
4.291346,61,14190.152514
3.966993,39,14208.686441
4.357715,51,14234.211264
4.058538,39,14256.004255
4.621738,45,14279.613642
2.149183,31,14295.921836
4.111287,48,14320.509108
4.810032,66,14355.242097
1.835504,27,14368.114251
5.344593,68,14403.907175
4.110346,50,14429.905308
3.871679,51,14456.610088
3.444715,39,14475.608255
2.525395,38,14495.316187
5.453142,61,14526.699844
4.76042,56,14555.928037
2.656577,29,14571.098648
3.035119,34,14588.700959
5.07665,63,14621.91129
5.072373,55,14648.614665
2.101078,29,14663.185569
4.839189,58,14694.512724
5.064419,65,14728.334237
3.72288,47,14753.111817
4.194855,47,14776.512579
4.531112,62,14807.424276
2.591692,31,14822.507408
4.234129,57,14851.016027
0.743932,9,14855.203612
4.476938,52,14881.301221
5.542185,60,14913.728686
4.026935,42,14934.620016
4.824076,66,14969.046355
4.268242,45,14990.408253
4.071512,49,15014.610481
4.448263,49,15039.694916
4.378274,43,15061.595183
4.905664,61,15090.620592
1.232132,19,15100.611644
4.360984,63,15130.825393
2.512585,36,15148.101895
2.755173,36,15165.022096
4.862432,61,15193.79752
1.744142,21,15205.505247
3.953338,51,15231.001534
2.315697,36,15249.405497
3.454416,47,15273.500921
3.728995,59,15304.842754
3.49503,35,15321.716134
3.797964,45,15344.937178
3.780938,43,15366.426826
2.478561,36,15384.527381
4.623502,45,15407.685376
4.649206,55,15438.204176
5.58994,59,15467.906312
3.987395,38,15487.188614
3.33361,46,15510.727622
3.339421,41,15532.116502
3.017579,40,15553.157531
1.948194,29,15566.59764
2.193427,28,15581.492111
4.519354,53,15608.617177
4.034675,53,15636.58907
5.319653,58,15665.795189
4.925109,73,15705.614919
0.944446,12,15711.704504
4.702513,55,15740.507608
4.698554,50,15765.40845
4.630029,54,15792.800462
2.579657,33,15810.017016
3.916455,43,15832.49264
2.557267,36,15851.932251
4.839189,58,15882.626055
1.935023,22,15893.912106
3.291021,42,15915.933258
3.70833,41,15937.295567
4.531112,62,15969.025121
2.861986,34,15988.435587
2.74453,35,16005.814037
5.177751,65,16039.706854
3.226487,35,16059.093894
5.142853,56,16087.507274
4.417212,47,16111.808717
3.033563,39,16131.841811
3.435824,34,16149.222875
2.759857,36,16166.812429
3.728774,42,16188.905295
4.558996,45,16211.414368
4.781905,60,16241.791718
4.299124,60,16272.231807
5.154242,75,16310.028717
2.512585,36,16328.10752
5.054032,61,16360.504625
2.612675,34,16378.648478
3.648951,42,16399.397404
3.80512,49,16425.722785
4.912917,67,16459.776313
1.957973,24,16472.322319
3.948516,62,16504.361704
5.18252,52,16531.555648
4.816372,58,16561.43119
4.081883,47,16587.842877
4.746142,69,16624.856944
5.303396,52,16652.203114
5.134591,61,16684.890453
5.58994,59,16716.18579
4.971514,48,16742.233859
4.296481,61,16773.333802
2.219541,27,16787.31031
1.363266,18,16796.615639
2.965938,46,16820.849977
4.600265,57,16851.024744
5.779304,70,16887.54952
2.99514,39,16908.125219
5.125153,57,16938.926391
4.084236,63,16971.549574
0.944446,12,16977.511394
5.596423,68,17013.470277
5.219819,56,17043.499782
4.713841,55,17071.599652
4.939313,62,17104.188202
4.798223,52,17133.524507
3.307227,46,17159.286241
3.503281,43,17180.325442
3.146903,40,17201.309661
2.95843,38,17220.650372
3.062278,33,17238.126791
1.346429,21,17249.799402
